2025-09-24 10:19:56 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 16:07:11 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:07:11 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 16:07:11 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 16:07:13 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 16:07:29 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 16:07:31 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 16:07:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:07:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:07:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:07:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:07:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:07:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:07:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:07:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:07:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:07:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:07:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:07:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:07:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:07:43 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 16:07:43 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 16:07:45 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 16:07:59 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 16:08:02 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 16:08:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:15 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 16:08:15 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 16:08:18 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 16:08:30 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 16:08:32 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 16:08:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:08:48 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 16:08:48 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 16:08:50 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 16:09:00 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 16:09:02 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 16:09:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:20 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 16:09:20 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 16:09:22 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 16:09:30 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 16:09:33 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 16:09:52 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:52 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:52 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:52 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:52 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:52 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:52 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:52 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:52 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:52 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:52 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:52 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:52 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:09:52 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 16:09:52 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 16:09:55 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 16:10:01 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 16:10:03 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 16:10:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:25 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:25 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 16:10:25 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 16:10:27 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 16:10:31 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 16:10:33 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 16:10:57 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:57 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:57 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:57 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:57 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:57 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:57 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:57 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:57 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:57 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:57 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:57 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:57 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:10:57 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 16:10:57 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 16:10:59 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 16:11:01 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 16:11:04 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 16:11:29 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:11:29 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:11:29 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:11:29 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:11:29 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:11:29 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:11:29 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:11:29 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:11:29 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:11:29 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:11:29 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:11:29 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:11:29 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:11:29 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 16:11:29 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 16:11:32 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 16:11:32 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 16:11:34 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 16:12:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:02 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:02 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 16:12:02 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 16:12:02 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 16:12:04 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 16:12:04 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 16:12:32 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 16:12:34 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:34 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:34 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:34 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:34 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:34 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:34 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:34 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:34 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:34 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:34 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:34 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:34 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:12:34 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 16:12:34 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 16:12:35 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 16:12:36 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 16:13:03 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 16:13:05 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 16:13:06 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:06 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:06 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:06 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:06 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:06 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:06 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:06 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:06 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:06 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:06 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:06 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:06 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:06 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 16:13:06 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 16:13:09 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 16:13:33 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 16:13:35 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 16:13:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:39 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:13:39 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 16:13:39 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 16:13:41 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 16:14:03 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 16:14:05 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 16:14:11 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:11 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:11 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:11 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:11 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:11 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:11 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:11 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:11 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:11 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:11 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:11 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:11 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:11 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 16:14:11 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 16:14:13 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 16:14:33 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 16:14:36 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 16:14:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:43 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:14:43 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 16:14:43 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 16:14:45 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 16:15:04 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 16:15:06 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 16:15:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:15 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:15 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 16:15:15 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 16:15:18 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 16:15:34 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 16:15:36 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 16:15:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:48 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:15:48 | ERROR    | system_monitor:start_monitoring:301 - PLC连接断开，尝试重新连接...
2025-09-24 16:15:48 | INFO     | modbus_client:reconnect:201 - 尝试重新连接PLC...
2025-09-24 16:15:50 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 sk.yunenjoy.cn:61464
2025-09-24 16:16:04 | WARNING  | __main__:run_forever:314 - 所有机器(2台)均已断开连接
2025-09-24 16:16:07 | ERROR    | modbus_client:connect:41 - 无法连接到PLC设备 139.155.173.66:61464
2025-09-24 16:16:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:16:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:16:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:16:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:16:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:16:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:16:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:16:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
2025-09-24 16:16:20 | ERROR    | modbus_client:read_holding_register:58 - PLC未连接
